sku,uid,gid,group,active,siteid,title,url,presence,locked,deleted,price,shipping,qty,shp,rtn,pmt,tag,note_memo,note_desc,note_part,note_model,note_verification,uid_dup,sold,sold_uid_ts,online_created,online_removed,birthday,by_user
B994648VI61V,994648,1861,Acer 6M.M91N1.002 V5-122P B116XAN03.2 Touch Screen Assembly Complete ** Special Order**,Yes,388294,"11.6"" 1366x768 HD Assembly Touch LED Screen Acer Aspire V5-122P-0408 V5-122P-0880 V5-122P-0889",https://www.blisscomputers.net/11-6-1366x768-hd-assembly-touch-led-screen-acer-aspire-v5-122p-0408-v5-122p-0880-v5-122p-0889-994648/,Yes,No,No,106.05,,10,,,,#Assembly,,,,,,0,1,9/15/2021 21:32,12/16/2019 22:12,0000-00-00 00:00:00,8/20/2019 17:04,rahul
B790695SI62V,790695,1862,LP133WF1-SPA1 LG LAPTOP SCREEN,No,,"13.3"" LCD Screen LP133WF1-SP A1 Lg Z360 Laptop Display WUXGA FHD eDP 30 Pin",/13-3-lcd-screen-lp133wf1-sp-a1-lg-z360-laptop-display-wuxga-fhd-edp-30-pin-790695/,Yes,No,No,58.69,,10,,,,,,,,,,0,1,9/15/2020 5:22,12/16/2019 23:12,3/22/2024 18:16,12/4/2018 18:07,system
B209302AI64C,209302,1864,"L77984-001 L73304-001 HP Chromebook 14B-CA 14.0""HD Touch Screen Assembly ** Buying price alert **",Yes,417966,"HP X360 14B-CA L77984-001 14"" WXGA HD Touch Screen Assembly",https://www.blisscomputers.net/hp-x360-14b-ca-l77984-001-14-wxga-hd-touch-screen-assembly-209302/,Yes,No,No,0,,0,,,,#Assembly,,,HP L77984-001,HP CHROMEBOOK X360 14B-CA0010NR HP CHROMEBOOK X360 14B-CA0013DX HP CHROMEBOOK X360 14B-CA0023DX HP CHROMEBOOK X360 14B-CA0036NR HP CHROMEBOOK X360 14B-CA0061WM HP CHROMEBOOK X360 14B-CA0645CL HP Chromebook x360 14b-ca0001TU HP Chromebook x360 14b-ca0002TU HP Chromebook x360 14b-ca0003TU HP Chromebook x360 14b-ca0004TU HP Chromebook x360 14b-ca0006TU HP Chromebook x360 14b-ca0007TU HP Chromebook x360 14b-ca0010TU HP Chromebook x360 14b-ca0011TU HP Chromebook x360 14b-ca0014TU HP Chromebook x360 14b-ca0015TU HP Chromebook x360 14b-ca0016TU HP Chromebook x360 14b-ca0018TU HP Chromebook x360 14b-ca0020TU,,0,2,5/27/2021 21:27,9/21/2020 12:09,0000-00-00 00:00:00,9/21/2020 11:34,chanddr
B394079UI68T,394079,1868,R140NWF5 RC2.1 4.1 5.1 Exact 5d11b07706 sd11b07703 FHD Touch Screen ship #1678,Yes,662389,5D10T36865 IVO R140NWF5 rc2.1 AG FHD I ON LCD Touch Screen,https://www.blisscomputers.net/5d10t36865-ivo-r140nwf5-rc2-1-ag-fhd-i-on-lcd-touch-screen-394079/,Yes,No,No,109,0,200,,,,#laptopservicecenter,,,,,,0,365,5/31/2024 12:57,5/25/2023 1:05,0000-00-00 00:00:00,5/25/2023 1:06,system
B107962P187R,107962,187,LP156WF1(TL)(A1),Yes,25324,"Au Optronics B156hw02 V.1 REPLACEMENT LAPTOP LCD Screen 15.6"" Full HD LED DIODE",https://www.blisscomputers.net/au-optronics-b156hw02-v-1-replacement-laptop-lcd-screen-15-6-full-hd-led-diode-107962/,Yes,No,No,73.9,,10,,,,,,,,,,0,1426,6/18/2019 16:29,2/11/2015 18:02,0000-00-00 00:00:00,11/12/2012 18:08,chanddr
B217999SI70E,217999,1870,LM133LF4L01 Laptop Screen standard (not narrow) (with tabs) need exact Pn 21.5 inch board size,Yes,426791,"Samsung NP530XBB-K06US LM133LF4L 13.3"" Laptop Screen Display",https://www.blisscomputers.net/samsung-np530xbb-k06us-lm133lf4l-13-3-laptop-screen-display-217999/,Yes,No,No,,,,,,,,,,LM133LF4L01,Samsung NP530XBB Samsung 910S3L 905S3K Samsung NP530XBB-K06US,,0,3,6/21/2021 20:24,11/24/2020 16:11,0000-00-00 00:00:00,11/24/2020 11:10,system
B203691GI74E,203691,1874,01AG979 LM238WF5-SSAP Exact Part Number Touch Screen,Yes,412098,"LM238WF5(SS)(AP) LM238WF5-SSAP LCD LED Touch Screen 23.8"" FHD Display Panel",https://www.blisscomputers.net/lm238wf5-ss-ap-lm238wf5-ssap-lcd-led-touch-screen-23-8-fhd-display-panel-new-203691/,Yes,No,No,985.3,,10,,,,#ending3letter,,,,,,0,4,3/23/2024 15:32,6/24/2020 0:06,0000-00-00 00:00:00,6/23/2020 12:45,rahul
B081790PI79A,81790,1879,"B156ZAN04.2 NE156QUM-N66 MNF601EA1-1 MNF601EA1-6 Mnf601ea1-5 40 PIN 15.6"" UHD Screen Small inverter micro edge target $50",Yes,742040,"BOE NE156QUM-N63 15.6"" 3840X2160 UHD Non Touch Screen ADS 60HZ 5D10V08065",https://www.blisscomputers.net/boe-ne156qum-n63-15-6-3840x2160-uhd-non-touch-screen-ads-60hz-5d10v08065-81790/,Yes,No,No,0,0,0,,,,#Addition_RR_Auto,,,Lenovo 5D10V08065 NE156QUM-N63,,,0,10,8/7/2024 13:21,10/6/2023 19:10,0000-00-00 00:00:00,10/6/2023 18:58,system
B209568MI80A,209568,1880,NPR9W FHD Dell Inspiron 7590 7591 Touch Screen Assembly 2-in-1,Yes,418440,Dell Inspiron 15 7591 FHD LCD Screen Touch B156HAN02.3 NPR9W,https://www.blisscomputers.net/new-dell-inspiron-15-7591-fhd-lcd-screen-touch-b156han02-3-npr9w-209568/,Yes,No,No,,,,,,,,,,Dell NPR9W 0NPR9W B156HAN02.3,Dell Inspiron 15 7591,,0,8,4/9/2024 18:47,9/30/2020 18:09,0000-00-00 00:00:00,9/29/2020 14:58,chanddr
B209730FI82O,209730,1882,ACER V5-472P V5-473P V7-482P V7-481P Desneudo Touch Screen Assembly ship #31 ** Special order **,Yes,418509,6M.MP5N7.003 14 Led Hd 16:9 Touch Screen,https://www.blisscomputers.net/6m-mp5n7-003-14-led-hd-16-9-touch-screen-209730/,Yes,No,No,,,,,,,,,,B140XTN02.0,,,0,1,1/25/2022 21:15,10/1/2020 23:10,0000-00-00 00:00:00,10/1/2020 10:06,chanddr
B206620CI84Q,206620,1884,"L52653-001 HP ENVY 17-CE 17M-CE 17.3"" Touch Screen Assembly Complete",Yes,415150,"HP Envy 17M-CE0013DX 17M-CE1013DX 17.3"" FHD LED LCD Display Screen",https://www.blisscomputers.net/new-hp-envy-17m-ce0013dx-17m-ce1013dx-17-3-fhd-led-lcd-display-screen-206620/,Yes,No,No,180.7,,5,,,,,,,HP L52653-001,HP ENVY 17T-CE000 LAPTOP PC HP ENVY 17T-CE000 REFURB LAPTOP PC HP ENVY 17T-CE100 LAPTOP PC HP ENVY LAPTOP 17-CE0002CA HP ENVY LAPTOP 17-CE0008CA HP ENVY LAPTOP 17-CE0015NR HP ENVY LAPTOP 17-CE1008CA HP ENVY LAPTOP 17-CE1010NR HP ENVY LAPTOP 17-CE1035CL HP ENVY LAPTOP 17-CE2010NR HP ENVY LAPTOP 17-CE2055CL HP ENVY LAPTOP 17-ce1031nr HP ENVY LAPTOP 17M-CE0013DX HP ENVY LAPTOP 17M-CE1013DX HP ENVY Laptop 17-ce0xxx Refurb PC HP ENVY Laptop 17-ce1xxx Refurb PC,,0,5,12/30/2023 11:01,7/18/2020 13:07,2/2/2021 19:51,7/18/2020 8:52,rahul
B359201HI85B,359201,1885,"APPLE A1398 661-7171 15.4"" assembly- Early 2012-Mid 2013 6 Pin Cable Target $90 Buy Locally.",Yes,581978,"Apple MacBook Pro Retina 15"" A1398 Late 2012 Early 2013 Screen Display LCD Assembly",https://www.blisscomputers.net/apple-macbook-pro-retina-15-a1398-late-2012-early-2013-screen-display-lcd-assembly-359201/,Yes,No,No,,,,,,,#Addition_RR_Auto #Assembly,,,,,,0,2,6/17/2024 20:47,10/26/2022 9:10,0000-00-00 00:00:00,10/23/2022 18:01,system
B209744OI86E,209744,1886,"Lenvo Yoga C930-13IKB 5D10Q68372 13.9"" FHD Touch Screen Assembly",Yes,418511,"5d10q68372 B139han03.0 Lenovo LCD 13.9"" FHD Touch C930-13ikb 81c4",https://www.blisscomputers.net/5d10q68372-b139han03-0-lenovo-lcd-13-9-fhd-touch-c930-13ikb-81c4-209744/,Yes,No,No,,,,,,,,,,AUO303D SBB0R28036 Lenovo 5D10S73319,Lenovo Yoga C930-13IKB 81C4 Lenovo Yoga C930-13IKB Glass Laptop (Lenovo) - Type 81EQ,,0,2,1/27/2023 12:30,10/1/2020 23:10,0000-00-00 00:00:00,10/1/2020 10:44,chanddr
B237365PI87A,237365,1887,30 pin Dell Logo 7368 7378 5368 5378 5379 Sharp Corner Assembly Infra Red Type 1 Round Corner / Type 2 Sharp Corner ** Dual Camera,Yes,463488,"83GMN VJPWY 13.3"" Dell Inspiron 13 5368 5378 Touch Screen FHD LCD LED Widescreen LP133WF2 SP L2",https://www.blisscomputers.net/83gmn-vjpwy-13-3-dell-inspiron-13-5368-5378-touch-screen-fhd-lcd-led-widescreen-lp133wf2-sp-l2-237365/,Yes,No,No,0,,,,,,,,,Dell 83GMN Dell VJPWY 0VJPWY Dell 83GMN,Dell Inspiron 13 7378 2-in-1 Dell Inspiron 13 5368 Dell Inspiron 13 5378 Dell Inspiron 13 5379 Dell Inspiron 13 7378 2-in-1,,0,3,2/14/2024 8:55,4/14/2021 12:04,0000-00-00 00:00:00,4/14/2021 12:02,system
B396044QI88P,396044,1888,"6M.GTQN1.003 Acer Spin 5 SP515-51GN 15.6"" FHD Touch Screen Assembly DESNUDO",Yes,664857,"15.6"" FHD IPS LCD Touch Screen Digitizer Board Acer Spin 5 SP515-51N-56DD",https://www.blisscomputers.net/15-6-fhd-ips-lcd-touch-screen-digitizer-board-acer-spin-5-sp515-51n-56dd-396044/,Yes,No,No,110,0,5,,,,#lcd4notebook #TOUCH,,,,,,0,1,3/9/2024 12:37,5/25/2023 6:05,0000-00-00 00:00:00,5/25/2023 6:03,system
