Title_1,Title_3,Title_2,Part_2,Model_1,Model_2,Desc_1,Price
" HP LCD Display Panel 13.3"" FHD BV FG PLG",Replacement Screen Display, L53368-001,,"HP ENVY 13T-AQ000 LAPTOP PC - 5PC41AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC42AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC43AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC45AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC46AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW74AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW75AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW77AV, HP ENVY Laptop 13-aq0006TX - 6QT33PA, HP ENVY Laptop 13-aq0008TX - 6QT37PA",,,499
 HP LCD Display Panel 13.3' FHD AG FG PVCY NSV,Replacement Screen Display, L53366-001,,"HP ENVY 13T-AQ000 LAPTOP PC - 5PC41AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC42AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC43AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC45AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC46AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW74AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW75AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW77AV, HP ENVY Laptop 13-aq0003TX - 6QM11PA, HP ENVY Laptop 13-aq0004TX - 6QM25PA",,,499
 HP SPS-LCD RAW PANEL KIT 13.3 FHD BV NSV,Replacement Screen Display, L53385-001,,"HP ENVY 13T-AQ000 LAPTOP PC - 5PC41AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC42AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC43AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC45AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC46AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW74AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW75AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW77AV, HP ENVY Laptop 13-aq0001TX - 6QM17PA, HP ENVY Laptop 13-aq0002TX - 6QM12PA",,,499
" HP LCD Display Panel 13.3"" FHD BV FG NSV",Replacement Screen Display, L53367-001,,"HP ENVY - 13-aq1070tx - 1F5D9PA, HP ENVY 13T-AQ000 LAPTOP PC - 5PC41AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC42AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC43AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC45AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC46AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW74AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW75AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW77AV, HP ENVY Laptop 13-aq0005TX - 6QT40PA",,,499
" HP LCD Display Panel 13.3"" FHD BV LP PLG Touch Screen",Replacement Screen Display, L53380-001,,"HP ENVY - 13-aq1078tu - 18K13PA, HP ENVY - 13-aq1079tu - 18K14PA, HP ENVY 13T-AQ000 LAPTOP PC - 5PC41AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC42AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC43AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC45AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC46AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW74AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW75AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW77AV",,,499
" HP LCD Display Panel 13.3"" FHD BV FG PLG",Replacement Screen Display, L53368-001,,"HP ENVY 13T-AQ000 LAPTOP PC - 5PC41AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC42AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC43AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC45AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC46AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW74AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW75AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW77AV, HP ENVY Laptop 13-aq0006TX - 6QT33PA, HP ENVY Laptop 13-aq0008TX - 6QT37PA",,,499
 HP LCD Display Panel 13.3' FHD AG FG PVCY NSV,Replacement Screen Display, L53366-001,,"HP ENVY 13T-AQ000 LAPTOP PC - 5PC41AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC42AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC43AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC45AV, HP ENVY 13T-AQ000 LAPTOP PC - 5PC46AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW74AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW75AV, HP ENVY 13T-AQ100 LAPTOP PC - 6UW77AV, HP ENVY Laptop 13-aq0003TX - 6QM11PA, HP ENVY Laptop 13-aq0004TX - 6QM25PA",,,499
" HP LCD Display Panel 13.3"" with Bezel FHD 300 PLG Touch Screen",Replacement Screen Display, L96782-001,,"BU W/K PHTM ENVY 13t-ba000 - 8MX92AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD09AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD10AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD11AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD12AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD13AV, HP ENVY Laptop - 13-ba0051tx - 1L4B6PA, HP ENVY Laptop - 13-ba0053tx - 1L4B7PA, HP ENVY Laptop - 13-ba0055tx - 1P2E0PA, HP ENVY Laptop - 13-ba0056tx - 1P2E1PA, HP ENVY Laptop - 13-ba0059tx - 1P3J6PA, HP ENVY Laptop - 13-ba0061tu - 1B8W1PA, HP ENVY Laptop - 13-ba0064tu - 1B8W4PA, HP ENVY Laptop - 13-ba0065tu - 1B8W5PA, HP ENVY Laptop - 13-ba0076tu - 1B8W7PA, HP ENVY Laptop - 13-ba0077tu - 1B8W8PA, HP ENVY Laptop - 13-ba0096tu - 1G6L1PA, HP ENVY Laptop - 13-ba0099tu - 1L3F1PA, HP ENVY Laptop - 1B8W0PA, HP ENVY Laptop 13-ba0080TU - 1B8X1PA",,,499
" HP LCD Display Panel 13.3"" with Bezel FHD 400 NSV Touch Screen",Replacement Screen Display, L96787-001,,"BU W/K PHTM ENVY 13t-ba000 - 8MX92AV, HP ENVY 13-ba1512TU - 436N6PA, HP ENVY 13-ba1538TU - 4X734PA, HP ENVY 13-ba1539TU - 4X735PA, HP ENVY 13-ba1553TU - 60T35PA, HP ENVY 13T-BA000 LAPTOP PC - 8KD09AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD10AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD11AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD12AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD13AV",,,499
 HP LCD PANEL13.3 W/BEZEL FHD 300 TS NSV,Replacement Screen Display, L96781-001,,"BU W/K PHTM ENVY 13t-ba000 - 8MX92AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD09AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD10AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD11AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD12AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD13AV, HP ENVY Laptop - 13-ba0002tu - 3L992PA, HP ENVY Laptop - 13-ba0050tx - 1L4B3PA, HP ENVY Laptop - 13-ba0052tx - 1L4B5PA, HP ENVY Laptop - 13-ba0054tx - 1P2D9PA",,,499
" HP LCD Display Panel 13.3"" with Bezel UHD PLG Touch Screen",Replacement Screen Display, L96797-001,,"BU W/K PHTM ENVY 13t-ba000 - 8MX92AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD09AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD10AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD11AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD12AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD13AV, HP ENVY Laptop - 13-ba0012tx - 14S14PA, HP ENVY Laptop - 13-ba0060tx - 1P2E4PA, HP ENVY Laptop - 13-ba0063tx - 1P2E8PA, HP ENVY Laptop - 13-ba0064tx - 1P2U3PA",,,499
" HP LCD Display Panel 13.3"" with Bezel UHD NSV Touch Screen",Replacement Screen Display, L96796-001,,"BU W/K PHTM ENVY 13t-ba000 - 8MX92AV, HP ENVY 13-ba1543TU - 50R63PA, HP ENVY 13T-BA000 LAPTOP PC - 8KD09AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD10AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD11AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD12AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD13AV, HP ENVY Laptop - 13-ba0043tx - 193F6PA, HP ENVY Laptop - 13-ba0061tx - 1P2E5PA, HP ENVY Laptop - 13-ba0062tx - 1P2E6PA",,,499
" HP LCD Display Panel 13.3"" with Bezel FHD 400 PLG Touch Screen",Replacement Screen Display, L96788-001,,"BU W/K PHTM ENVY 13t-ba000 - 8MX92AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD09AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD10AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD11AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD12AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD13AV, HP ENVY Laptop - 13-ba0005tx - 3M145PA, HP ENVY Laptop - 13-ba0058tu - 1A5W5PA, HP ENVY Laptop - 13-ba0068tx - 1Y7Y0PA, HP ENVY Laptop - 13-ba0070tx - 1Y7Y3PA",,,499
" HP LCD Display Panel 13.3"" with Bezel FHD 400 NSV Touch Screen",Replacement Screen Display, L96787-001,,"BU W/K PHTM ENVY 13t-ba000 - 8MX92AV, HP ENVY 13-ba1512TU - 436N6PA, HP ENVY 13-ba1538TU - 4X734PA, HP ENVY 13-ba1539TU - 4X735PA, HP ENVY 13-ba1553TU - 60T35PA, HP ENVY 13T-BA000 LAPTOP PC - 8KD09AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD10AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD11AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD12AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD13AV",,,499
" HP LCD Display Panel 13.3"" with Bezel UHD NSV Touch Screen",Replacement Screen Display, L96796-001,,"BU W/K PHTM ENVY 13t-ba000 - 8MX92AV, HP ENVY 13-ba1543TU - 50R63PA, HP ENVY 13T-BA000 LAPTOP PC - 8KD09AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD10AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD11AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD12AV, HP ENVY 13T-BA000 LAPTOP PC - 8KD13AV, HP ENVY Laptop - 13-ba0043tx - 193F6PA, HP ENVY Laptop - 13-ba0061tx - 1P2E5PA, HP ENVY Laptop - 13-ba0062tx - 1P2E6PA",,,499
" HP LCD Display Panel 13.3"" FHD BV UWVA NFB Touch Screen",Replacement Screen Display, L53432-001,,"HP ENVY X360 13Z-AR000 CONVERTIBLE PC - 5NX53AV, HP ENVY X360 13Z-AR000 CONVERTIBLE PC - 5NX54AV, HP ENVY X360 13Z-AR000 CONVERTIBLE PC - 5NX55AV, HP ENVY X360 13Z-AR000 CONVERTIBLE PC - 5NX56AV, HP ENVY x360 Convertible 13-ar0000AU - 6RH29PA, HP ENVY x360 Convertible 13-ar0010AU - 6UC26PA, HP ENVY x360 Convertible 13-ar0011AU - 6UC29PA, HP ENVY x360 Convertible 13-ar0012AU - 6UC31PA, HP ENVY x360 Convertible 13-ar0066AU - 6YU22PA, HP ENVY x360 Convertible 13-ar0067AU - 6YU15PA",,,499
" HP LCD Display Panel 13.3"" FHD BV UWVA LP NFB Touch Screen",Replacement Screen Display, L53431-001,,"HP ENVY X360 - 13-ar0017au - 6XJ09PAR, HP ENVY X360 13Z-AR000 CONVERTIBLE PC - 5NX53AV, HP ENVY X360 13Z-AR000 CONVERTIBLE PC - 5NX54AV, HP ENVY X360 13Z-AR000 CONVERTIBLE PC - 5NX55AV, HP ENVY X360 13Z-AR000 CONVERTIBLE PC - 5NX56AV, HP ENVY x360 Convert 13-ar0009AU - 6TY65PA, HP ENVY x360 Convertible 13-ar0001AU - 6RH39PA, HP ENVY x360 Convertible 13-ar0002AU - 6RH30PA, HP ENVY x360 Convertible 13-ar0003AU - 6RH28PA, HP ENVY x360 Convertible 13-ar0004AU - 6SG52PA",,,1541.27
" HP LCD Display Panel 13.3"" FHD PVCY 1000 with BZ",Replacement Screen Display, L94495-001,,"BU W/K PHTM TS ENVY 13z-ay000 - 8LZ58AV, HP ENVY 13-ay1000 x360 Convertible PC (3T486AV) - 501X2PA, HP ENVY 13-ay1000 x360 Convertible PC (3T486AV) - 54B74PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 528K0PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 552J2PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 567D5PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 5C147PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 616R1PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 63B21PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 65F50PA",,,499
" HP LCD Display Panel 13.3"" FHD 300N with BZ",Replacement Screen Display, L94493-001,,"BU W/K PHTM TS ENVY 13z-ay000 - 8LZ58AV, HP ENVY x360 13 Convertible PC (231N6AV) - 4D394PA, HP ENVY X360 13Z-AY000 CONVERTIBLE PC - 8JN78AV, HP ENVY X360 13Z-AY000 CONVERTIBLE PC - 8JN79AV, HP ENVY X360 13Z-AY000 CONVERTIBLE PC - 8JN80AV, HP ENVY X360 13Z-AY000 CONVERTIBLE PC - 8JN81AV, HP ENVY x360 Convert 13-ay0078AU (8JN83AV) - 17J58PA, HP ENVY x360 Convert 13-ay0097AU - 1B8Y7PA, HP ENVY x360 Convert 13-ay0101la - 8VV78LA, HP ENVY x360 Convert 13-ay0102la - 8VV80LA",,,1385.7
" HP LCD Display Panel 13.3"" FHD PVCY 1000 with BZ",Replacement Screen Display, L94495-001,,"BU W/K PHTM TS ENVY 13z-ay000 - 8LZ58AV, HP ENVY 13-ay1000 x360 Convertible PC (3T486AV) - 501X2PA, HP ENVY 13-ay1000 x360 Convertible PC (3T486AV) - 54B74PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 528K0PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 552J2PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 567D5PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 5C147PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 616R1PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 63B21PA, HP ENVY 13-ay1000 x360 Convertible PC (3T487AV) - 65F50PA",,,499
" HP LCD Display Panel 13.3"" FHD PVCY 1000 PLG Touch Screen",Replacement Screen Display, M15283-001,,"HP ENVY x360 13-bd0505TU (172M7AV) - 4C7Q4PA, HP ENVY x360 13-bd0506TU (172M6AV) - 4C7V9PA, HP ENVY x360 13-bd0539TU (172M5AV) - 54J97PA, HP ENVY x360 13-bd0540TU (172M6AV) - 54J98PA, HP ENVY x360 13-bd0541TU (172M7AV) - 54J99PA, HP ENVY x360 Convertible 13-bd0001TU (172M5AV) - 28P04PA, HP ENVY x360 Convertible 13-bd0002TU (172M6AV) - 28P29PA, HP ENVY x360 Convertible 13-bd0003TU (172M7AV) - 28R14PA, HP ENVY x360 Convertible 13-bd0016TU (172M5AV) - 2G3Q1PA, HP ENVY x360 Convertible 13-bd0017TU (172M5AV) - 2G3Q0PA",,,499
" HP LCD Display Panel 13.3"" FHD LP 400 PLG Touch Screen",Replacement Screen Display, M15282-001,,"HP ENVY x360 13-bd0500TU (172M6AV) - 3N9C5PA, HP ENVY x360 13-bd0503TU (172M7AV) - 462S3PA, HP ENVY x360 13-bd0504TU (172M6AV) - 462S9PA, HP ENVY x360 13-bd0528TU (172M8AV) - 4Y0Y3PA, HP ENVY x360 13-bd0530TU (172M6AV) - 4Y0Y4PA, HP ENVY x360 13-bd0531TU (172M6AV) - 4Y1D1PA, HP ENVY x360 Convert 13-bd0005TU (172M7AV) - 2E7P3PA, HP ENVY x360 Convert 13-bd0063TU (172M7AV) - 2W3W5PA, HP ENVY x360 Convertible 13-bd0004TU (172M6AV) - 2E7P1PA, HP ENVY x360 Convertible 13-bd0006TU (172M6AV) - 2E7P5PA",,,1879.74
" HP LCD Display Panel 13.3"" FHD AMOLED NSV Touch Screen",Replacement Screen Display, M82690-001,,"HP ENVY x360 13-bd0515TU (172M7AV) - 4Z516PA, HP ENVY x360 13-bd0525TU (172M6AV) - 50R25PA, HP ENVY x360 13-bd0526TU - 4Z518PA, HP ENVY x360 13-bd0527TU (172M6AV) - 4Z519PA, HP ENVY x360 13-bd0534TU - 50R64PA, HP ENVY x360 13-bd0535TU (172M7AV) - 508X9PA, HP ENVY x360 13-bd0536TU - 50R65PA, HP ENVY x360 13-bd0537TU (172M7AV) - 5U132PA, HP ENVY x360 13-bd0538TU - 54H88PA, HP ENVY x360 13-bd0545TU (172M7AV) - 60T36PA",,,499
" HP LCD Display Panel 13.3"" FHD AMOLED NSV Touch Screen",Replacement Screen Display, M82690-001,,"HP ENVY x360 13-bd0515TU (172M7AV) - 4Z516PA, HP ENVY x360 13-bd0525TU (172M6AV) - 50R25PA, HP ENVY x360 13-bd0526TU - 4Z518PA, HP ENVY x360 13-bd0527TU (172M6AV) - 4Z519PA, HP ENVY x360 13-bd0534TU - 50R64PA, HP ENVY x360 13-bd0535TU (172M7AV) - 508X9PA, HP ENVY x360 13-bd0536TU - 50R65PA, HP ENVY x360 13-bd0537TU (172M7AV) - 5U132PA, HP ENVY x360 13-bd0538TU - 54H88PA, HP ENVY x360 13-bd0545TU (172M7AV) - 60T36PA",,,499
 HP PANEL KIT TS 13.3 WUXGA AG LED 400,Replacement Screen Display, N15665-001,,"ENVY 13T-BF000 X360 INTEL - 552D0AV, HP ENVY X360 13.3 INCH 2-IN-1 LAPTOP PC - 66B41UA, HP ENVY x360 13-bf0072TU - 6W4H0PA, HP ENVY x360 13-bf0073TU - 6X0Q8PA, HP ENVY x360 13-bf0075TU - 6X0R0PA, HP ENVY x360 13-bf0078TU - 729Q7PA, HP ENVY x360 13-bf0089TU (552D4AV) - 74B24PA, HP ENVY x360 2-in-1 Laptop - 77Q76PA",,,499
 HP PANEL KIT TS 13.3 WQXGA AG LED 400,Replacement Screen Display, N15664-001,,ENVY 13T-BF000 X360 INTEL - 552D0AV,,,499
 HP PANEL KIT TS 13.3 WU AG LED 400 NSV,Replacement Screen Display, N41675-001,,"ENVY 13T-BF000 X360 INTEL - 552D0AV, HP ENVY X360 13.3 INCH 2-IN-1 LAPTOP PC - 66B41UA, HP ENVY x360 13-bf0074TU (552D6AV) - 6X0Q9PA, HP ENVY x360 13-bf0076TU (552D5AV) - 6X0R1PA, HP ENVY x360 13-bf0080TU - 712T1PA, HP ENVY x360 13-bf0086TU - 737C4PA, HP ENVY x360 13-bf0108TU - 79J34PA",,,499
" HP LCD Display Panel 13.3"" FHD AMOLED NSV Touch Screen",Replacement Screen Display, M82690-001,,"HP ENVY x360 13-bd0515TU (172M7AV) - 4Z516PA, HP ENVY x360 13-bd0525TU (172M6AV) - 50R25PA, HP ENVY x360 13-bd0526TU - 4Z518PA, HP ENVY x360 13-bd0527TU (172M6AV) - 4Z519PA, HP ENVY x360 13-bd0534TU - 50R64PA, HP ENVY x360 13-bd0535TU (172M7AV) - 508X9PA, HP ENVY x360 13-bd0536TU - 50R65PA, HP ENVY x360 13-bd0537TU (172M7AV) - 5U132PA, HP ENVY x360 13-bd0538TU - 54H88PA, HP ENVY x360 13-bd0545TU (172M7AV) - 60T36PA",,,499
" HP LCD Display Panel 14"" BV 400 LP NWBZ flt Touch Screen",Replacement Screen Display, M30901-001,,"HP ENVY 14-eb0505TX (167R6AV) - 40P25PA, HP ENVY 14-eb0506TX (167R7AV) - 40P26PA, HP ENVY 14-eb0509TX (167S0AV) - 483N7PA, HP ENVY 14-eb0510TX (167S0AV) - 49N32PA, HP ENVY 14-eb0511TX (167S1AV) - 4Z1Z8PA, HP ENVY 14-eb0512TX (167S0AV) - 4Z1Z9PA, HP ENVY 14-eb0514TX - 50R71PA, HP ENVY 14-eb0515TX - 50R72PA, HP ENVY 14-eb0516TX (167S1AV) - 5S2K5PA, HP ENVY 14-eb0517TX (167S0AV) - 5S2K6PA",,,499
 HP SPS-LCD RAW PANEL HD,Replacement Screen Display, 818123-001,,"HP 14-j008la Notebook PC - K8N77LA, HP 14-j008la Notebook PC - K8N77LAR, HP ENVY Notebook 14-j010TX - N1W26PA, HP ENVY Notebook 14-j011TX - N1W27PA, HP ENVY Notebook 14-j101la - P0D95LA, HP ENVY Notebook 14-j110TX - P7F30PA, HP ENVY NOTEBOOK 14T-J000 - L3P52AV, HP ENVY NOTEBOOK 14T-J000 - L3P53AV, HP ENVY NOTEBOOK 14T-J000 - L3P55AV, HP ENVY NOTEBOOK 14T-J000 REFURB - L3P52AAR, HP ENVY NOTEBOOK 14T-J000 REFURB - L3P53AAR, HP ENVY NOTEBOOK 14T-J000 REFURB - L3P55AAR, HP ENVY NOTEBOOK 14T-J100 - L8V09AV, HP ENVY NOTEBOOK 14T-J100 - L8V10AV, HP ENVY NOTEBOOK 14T-J100 - L8V12AV, HP ENVY REFURB NOTEBOOK 14T-J100 - L8V09AAR, HP ENVY REFURB NOTEBOOK 14T-J100 - L8V10AAR, HP ENVY REFURB NOTEBOOK 14T-J100 - L8V12AAR",,,499
 HP SPS-LCD RAW PANEL HD,Replacement Screen Display, 818123-001,,"HP 14-j008la Notebook PC - K8N77LA, HP 14-j008la Notebook PC - K8N77LAR, HP ENVY Notebook 14-j010TX - N1W26PA, HP ENVY Notebook 14-j011TX - N1W27PA, HP ENVY Notebook 14-j101la - P0D95LA, HP ENVY Notebook 14-j110TX - P7F30PA, HP ENVY NOTEBOOK 14T-J000 - L3P52AV, HP ENVY NOTEBOOK 14T-J000 - L3P53AV, HP ENVY NOTEBOOK 14T-J000 - L3P55AV, HP ENVY NOTEBOOK 14T-J000 REFURB - L3P52AAR, HP ENVY NOTEBOOK 14T-J000 REFURB - L3P53AAR, HP ENVY NOTEBOOK 14T-J000 REFURB - L3P55AAR, HP ENVY NOTEBOOK 14T-J100 - L8V09AV, HP ENVY NOTEBOOK 14T-J100 - L8V10AV, HP ENVY NOTEBOOK 14T-J100 - L8V12AV, HP ENVY REFURB NOTEBOOK 14T-J100 - L8V09AAR, HP ENVY REFURB NOTEBOOK 14T-J100 - L8V10AAR, HP ENVY REFURB NOTEBOOK 14T-J100 - L8V12AAR",,,499
 HP SPS-DSPLY HU 14.0 AG HD NSV,Replacement Screen Display, 727495-001,,"HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R56AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R57AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R58AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D9Q03AAR, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D1R56AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D1R57AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D1R58AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D8W78AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D9Q03AV, HP ENVY TOUCHSMART 14T-K100 REFURB ULTRABOOK - E1M76AAR",,,499
 HP SPS-DSPLY RAW PANEL 14.0 AG HD,Replacement Screen Display, 727510-001,,"HP ENVY 14-K012LA ULTRABOOK - E2B60LA, HP ENVY 14-K012LA ULTRABOOK - E2B60LAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R56AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R57AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R58AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D9Q03AAR, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D1R56AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D1R57AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D1R58AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D8W78AV",,,499
 HP SPS-DSPLY RAW PANEL 14.0 BV HD,Replacement Screen Display, 727509-001,,"HP ENVY 14-K010LA ULTRABOOK - D8B89LA, HP ENVY 14-K010LA ULTRABOOK - D8B89LAR, HP ENVY 14-k019TX Sleekbook - E4W86PA, HP ENVY TOUCHSMART 14-K020US ULTRABOOK - E0M47UA, HP ENVY TOUCHSMART 14-K020US ULTRABOOK - E0M47UAR, HP ENVY TOUCHSMART 14-K120US SLEEKBOOK - E0M52UA, HP ENVY TOUCHSMART 14-K120US SLEEKBOOK - E0M52UAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R56AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R57AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R58AAR",,,356.28
 HP SPS-DSPLY RAW PANEL 14.0 BV HD,Replacement Screen Display, 727509-001,,"HP ENVY 14-K010LA ULTRABOOK - D8B89LA, HP ENVY 14-K010LA ULTRABOOK - D8B89LAR, HP ENVY 14-k019TX Sleekbook - E4W86PA, HP ENVY TOUCHSMART 14-K020US ULTRABOOK - E0M47UA, HP ENVY TOUCHSMART 14-K020US ULTRABOOK - E0M47UAR, HP ENVY TOUCHSMART 14-K120US SLEEKBOOK - E0M52UA, HP ENVY TOUCHSMART 14-K120US SLEEKBOOK - E0M52UAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R56AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R57AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R58AAR",,,356.28
 HP SPS-DSPLY HU 14.0 AG HD NSV TS,Replacement Screen Display, 727486-001,,"HP ENVY 14-K012LA ULTRABOOK - E2B60LA, HP ENVY 14-K012LA ULTRABOOK - E2B60LAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R56AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R57AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D1R58AAR, HP ENVY TOUCHSMART 14T-K000 REFURB ULTRABOOK - D9Q03AAR, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D1R56AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D1R57AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D1R58AV, HP ENVY TOUCHSMART 14T-K000 ULTRABOOK - D8W78AV",,,499
